Ticker,Company,Sector,Industry,MarketCap,P/E,FwdP/E,InsiderOwn,EarningsDate,Volume,Price,RS,Date,ATH,52W High,U/D,^IXIC Total,Total,Prev Total,No1,No4,No5,No6,SMA10,EMA8,EMA21,SMA50,SMA200,EMA8 Gap,SMA200 Gap,Volume SMA50,BuyFlg1,BuyFlg2,BuyFlg4,BuyingFlg
PODD,Insulet Corporation,Healthcare,Medical Devices,13.42B,114.65,76.82,0.83%,Feb 22/a,"781,988",192.21,,,,,,,,,,,,,,,,,,,,,,,,
SJM,J.M. Smucker Co.,Consumer Defensive,Packaged Foods,13.36B,-,12.35,2.49%,Feb 27/b,"1,127,882",125.88,,,,,,,,,,,,,,,,,,,,,,,,
LKQ,LKQ Corp,Consumer Cyclical,Auto Parts,13.34B,14.04,12.11,0.69%,Feb 22/b,"2,023,945",49.86,,,,,,,,,,,,,,,,,,,,,,,,
BG,Bunge Global SA,Consumer Defensive,Farm Products,13.32B,7.10,9.31,0.97%,Feb 07/b,"2,055,396",91.67,,,,,,,,,,,,,,,,,,,,,,,,
KEY,Keycorp,Financial,Banks - Regional,13.29B,16.09,8.51,0.40%,Jan 18/b,"22,490,892",14.19,,,,,,,,,,,,,,,,,,,,,,,,
KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,13.24B,19.42,25.16,2.24%,Feb 08/b,"9,963,644",19.64,,,,,,,,,,,,,,,,,,,,,,,,
INCY,Incyte Corp.,Healthcare,Biotechnology,13.21B,22.24,10.91,1.23%,Feb 13/b,"2,167,035",58.82,,,,,,,,,,,,,,,,,,,,,,,,
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,13.20B,54.59,20.71,2.65%,Feb 07/b,"811,598",132.65,,,,,,,,,,,,,,,,,,,,,,,,
FOX,Fox Corporation,Communication Services,Entertainment,13.12B,16.37,7.37,72.21%,Feb 07/b,"1,216,888",27.63,,,,,,,,,,,,,,,,,,,,,,,,
UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services,13.05B,20.48,18.86,96.10%,Feb 07/a,"84,212",66.56,,,,,,,,,,,,,,,,,,,,,,,,
DINO,HF Sinclair Corp.,Energy,Oil & Gas Refining & Marketing,13.03B,5.14,8.78,12.45%,Feb 21/b,"2,754,759",59.36,,,,,,,,,,,,,,,,,,,,,,,,
PSTG,Pure Storage Inc,Technology,Computer Hardware,12.89B,215.87,26.78,6.28%,Feb 28/a,"5,323,196",40.80,,,,,,,,,,,,,,,,,,,,,,,,
UHAL-B,U-Haul Holding Company,Industrials,Rental & Leasing Services,12.79B,20.07,-,48.95%,Aug 09/a,"214,973",65.23,,,,,,,,,,,,,,,,,,,,,,,,
SRPT,Sarepta Therapeutics Inc,Healthcare,Biotechnology,12.74B,-,45.96,5.93%,Nov 01/a,"1,008,778",136.14,,,,,,,,,,,,,,,,,,,,,,,,
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,12.61B,33.89,30.27,0.65%,Feb 06/a,"383,697",173.10,,,,,,,,,,,,,,,,,,,,,,,,
RVTY,Revvity Inc.,Healthcare,Diagnostics & Research,12.59B,18.96,19.59,0.39%,Feb 01/b,"602,849",101.98,,,,,,,,,,,,,,,,,,,,,,,,
CPB,Campbell Soup Co.,Consumer Defensive,Packaged Foods,12.57B,15.91,13.07,34.00%,Dec 06/b,"3,536,137",42.16,,,,,,,,,,,,,,,,,,,,,,,,
Z,Zillow Group Inc,Communication Services,Internet Content & Information,12.50B,-,26.27,34.01%,Feb 13/a,"4,810,068",53.52,,,,,,,,,,,,,,,,,,,,,,,,
BURL,Burlington Stores Inc,Consumer Cyclical,Apparel Retail,12.50B,42.50,27.35,0.44%,Nov 21/b,"653,646",193.73,,,,,,,,,,,,,,,,,,,,,,,,
ESTC,Elastic N.V,Technology,Software - Application,12.49B,-,83.30,18.73%,Feb 29/a,"1,402,794",125.38,,,,,,,,,,,,,,,,,,,,,,,,
IPG,"Interpublic Group Of Cos., Inc.",Communication Services,Advertising Agencies,12.49B,11.43,10.66,0.37%,Feb 08/b,"2,983,899",32.60,,,,,,,,,,,,,,,,,,,,,,,,
WMS,Advanced Drainage Systems Inc,Industrials,Building Products & Equipment,12.47B,25.53,22.89,11.38%,Feb 08/b,"543,438",160.68,,,,,,,,,,,,,,,,,,,,,,,,
WPC,W. P. Carey Inc,Real Estate,REIT - Diversified,12.45B,17.27,23.68,1.28%,Feb 09/b,"1,165,220",56.94,,,,,,,,,,,,,,,,,,,,,,,,
AMH,American Homes 4 Rent,Real Estate,REIT - Residential,12.45B,32.91,58.76,8.12%,Feb 22/a,"3,112,283",34.38,,,,,,,,,,,,,,,,,,,,,,,,
ELS,Equity Lifestyle Properties Inc.,Real Estate,REIT - Residential,12.42B,39.58,35.74,4.61%,Jan 30/b,"709,448",66.64,,,,,,,,,,,,,,,,,,,,,,,,
IP,International Paper Co.,Consumer Cyclical,Packaging & Containers,12.37B,41.64,12.82,1.38%,Feb 01/b,"5,476,733",35.74,,,,,,,,,,,,,,,,,,,,,,,,
RBA,RB Global Inc,Industrials,Specialty Business Services,12.35B,80.46,22.56,0.16%,Feb 23/b,"942,672",67.75,,,,,,,,,,,,,,,,,,,,,,,,
OC,Owens Corning,Industrials,Building Products & Equipment,12.32B,10.79,9.47,1.00%,Feb 14/b,"956,842",141.56,,,,,,,,,,,,,,,,,,,,,,,,
LNT,Alliant Energy Corp.,Utilities,Utilities - Regulated Electric,12.31B,17.38,14.78,0.18%,Feb 15/a,"2,444,612",48.25,,,,,,,,,,,,,,,,,,,,,,,,
CRL,Charles River Laboratories International Inc.,Healthcare,Diagnostics & Research,12.27B,25.95,19.25,2.17%,Feb 14/b,"788,848",238.94,,,,,,,,,,,,,,,,,,,,,,,,
ACI,Albertsons Companies Inc,Consumer Defensive,Grocery Stores,12.26B,9.20,8.09,42.53%,Jan 09/b,"6,612,235",21.28,,,,,,,,,,,,,,,,,,,,,,,,
HOOD,Robinhood Markets Inc,Financial,Capital Markets,12.20B,-,74.91,55.07%,Feb 13/a,"16,920,688",14.09,,,,,,,,,,,,,,,,,,,,,,,,
USFD,US Foods Holding Corp,Consumer Defensive,Food Distribution,12.19B,24.94,13.68,0.80%,Feb 15/b,"2,081,943",49.79,,,,,,,,,,,,,,,,,,,,,,,,
BLD,TopBuild Corp,Industrials,Engineering & Construction,12.19B,19.93,18.30,0.58%,Feb 28/b,"254,761",383.69,,,,,,,,,,,,,,,,,,,,,,,,
U,Unity Software Inc,Technology,Software - Application,12.17B,-,29.31,34.42%,Feb 26/a,"8,717,884",32.02,,,,,,,,,,,,,,,,,,,,,,,,
VFS,VinFast Auto Ltd.,Consumer Cyclical,Auto Manufacturers,12.15B,-,-,97.90%,Oct 05/a,"1,434,609",5.21,,,,,,,,,,,,,,,,,,,,,,,,
AGR,Avangrid Inc,Utilities,Utilities - Regulated Electric,12.15B,22.69,13.95,82.28%,Feb 21/a,"922,638",31.41,,,,,,,,,,,,,,,,,,,,,,,,
OVV,Ovintiv Inc,Energy,Oil & Gas E&P,12.10B,4.40,6.63,5.87%,Feb 27/a,"2,117,957",44.34,,,,,,,,,,,,,,,,,,,,,,,,
KRTX,Karuna Therapeutics Inc,Healthcare,Biotechnology,12.07B,-,-,15.18%,Nov 02/b,"350,166",318.59,,,,,,,,,,,,,,,,,,,,,,,,
ZG,Zillow Group Inc,Communication Services,Internet Content & Information,12.06B,-,25.64,77.04%,Feb 13/a,"619,552",51.63,,,,,,,,,,,,,,,,,,,,,,,,
GLPI,Gaming and Leisure Properties Inc,Real Estate,REIT - Specialty,12.04B,16.51,16.00,4.46%,Feb 27/a,"1,516,695",45.09,,,,,,,,,,,,,,,,,,,,,,,,
CNA,CNA Financial Corp.,Financial,Insurance - Property & Casualty,12.01B,10.01,8.30,0.49%,Feb 05/b,"193,576",44.32,,,,,,,,,,,,,,,,,,,,,,,,
ACM,AECOM,Industrials,Engineering & Construction,11.95B,196.71,17.30,0.46%,Feb 05/a,"740,705",87.85,,,,,,,,,,,,,,,,,,,,,,,,
MSTR,Microstrategy Inc.,Technology,Software - Application,11.89B,25.01,-,11.71%,Feb 06/a,"968,005",704.98,,,,,,,,,,,,,,,,,,,,,,,,
JNPR,Juniper Networks Inc,Technology,Communication Equipment,11.88B,38.75,14.99,1.25%,Jan 30/a,"4,104,121",36.90,,,,,,,,,,,,,,,,,,,,,,,,
GL,Globe Life Inc,Financial,Insurance - Life,11.85B,12.48,10.04,2.21%,Feb 07/a,"507,978",125.85,,,,,,,,,,,,,,,,,,,,,,,,
TOST,Toast Inc,Technology,Software - Infrastructure,11.83B,-,32.94,34.95%,Feb 15/a,"14,156,944",21.78,,,,,,,,,,,,,,,,,,,,,,,,
MEDP,Medpace Holdings Inc,Healthcare,Diagnostics & Research,11.82B,43.28,29.99,22.36%,Feb 12/a,"306,862",384.14,,,,,,,,,,,,,,,,,,,,,,,,
EME,"Emcor Group, Inc.",Industrials,Engineering & Construction,11.81B,21.86,19.16,1.54%,Feb 28/b,"382,290",251.16,,,,,,,,,,,,,,,,,,,,,,,,
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,11.79B,29.39,18.22,0.28%,Feb 22/b,"284,463",250.95,,,,,,,,,,,,,,,,,,,,,,,,
UDR,UDR Inc,Real Estate,REIT - Residential,11.78B,26.95,71.15,0.49%,Feb 06/a,"2,272,037",35.80,,,,,,,,,,,,,,,,,,,,,,,,
RL,Ralph Lauren Corp,Consumer Cyclical,Apparel Manufacturing,11.72B,20.80,16.38,40.98%,Feb 08/b,"1,141,571",183.35,,,,,,,,,,,,,,,,,,,,,,,,
AOS,A.O. Smith Corp.,Industrials,Specialty Industrial Machinery,11.72B,21.61,18.42,19.03%,Jan 30/b,"1,040,523",79.64,,,,,,,,,,,,,,,,,,,,,,,,
ARCC,Ares Capital Corporation,Financial,Asset Management,11.71B,7.50,9.06,0.59%,Feb 07/b,"4,599,769",20.11,,,,,,,,,,,,,,,,,,,,,,,,
FND,Floor & Decor Holdings Inc,Consumer Cyclical,Home Improvement Retail,11.69B,42.50,51.34,1.71%,Feb 22/a,"2,189,354",109.73,,,,,,,,,,,,,,,,,,,,,,,,
WES,Western Midstream Partners LP,Energy,Oil & Gas Midstream,11.69B,11.37,9.48,49.54%,Feb 21/a,"4,708,961",30.81,,,,,,,,,,,,,,,,,,,,,,,,
FLEX,Flex Ltd,Technology,Electronic Components,11.68B,16.52,11.28,0.64%,Jan 31/a,"4,755,229",27.73,,,,,,,,,,,,,,,,,,,,,,,,
NRG,NRG Energy Inc.,Utilities,Utilities - Independent Power Producers,11.67B,-,8.03,2.19%,Feb 28/b,"2,388,225",51.70,,,,,,,,,,,,,,,,,,,,,,,,
MORN,Morningstar Inc,Financial,Financial Data & Stock Exchanges,11.67B,165.30,46.04,37.69%,Feb 22/a,"100,111",273.29,,,,,,,,,,,,,,,,,,,,,,,,
AFRM,Affirm Holdings Inc,Technology,Software - Infrastructure,11.67B,-,-,20.85%,Feb 08/a,"9,398,195",37.99,,,,,,,,,,,,,,,,,,,,,,,,
AES,AES Corp.,Utilities,Utilities - Diversified,11.66B,-,8.65,0.54%,Feb 26/a,"5,732,645",16.42,,,,,,,,,,,,,,,,,,,,,,,,
WYNN,Wynn Resorts Ltd.,Consumer Cyclical,Resorts & Casinos,11.66B,17.29,18.73,15.26%,Feb 07/a,"2,487,257",103.23,,,,,,,,,,,,,,,,,,,,,,,,
NI,NiSource Inc,Utilities,Utilities - Regulated Gas,11.64B,17.42,15.20,0.65%,Feb 21/b,"6,302,940",26.02,,,,,,,,,,,,,,,,,,,,,,,,
PFGC,Performance Food Group Company,Consumer Defensive,Food Distribution,11.64B,27.24,14.69,2.75%,Feb 07/b,"764,165",74.79,,,,,,,,,,,,,,,,,,,,,,,,
EQH,Equitable Holdings Inc,Financial,Insurance - Diversified,11.62B,10.17,4.79,0.42%,Feb 06/a,"2,352,881",34.34,,,,,,,,,,,,,,,,,,,,,,,,
EVRG,Evergy Inc,Utilities,Utilities - Regulated Electric,11.53B,16.97,13.13,1.59%,Feb 29/b,"2,043,025",50.18,,,,,,,,,,,,,,,,,,,,,,,,
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,11.50B,37.57,27.94,5.37%,Feb 15/a,"287,595",496.46,,,,,,,,,,,,,,,,,,,,,,,,
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,11.44B,29.24,26.20,0.80%,Feb 21/a,"21,778",1490.98,,,,,,,,,,,,,,,,,,,,,,,,
PAA,Plains All American Pipeline LP,Energy,Oil & Gas Midstream,11.38B,11.62,11.41,33.97%,Feb 09/b,"3,575,568",16.23,,,,,,,,,,,,,,,,,,,,,,,,
REXR,Rexford Industrial Realty Inc,Real Estate,REIT - Industrial,11.36B,47.17,37.46,0.21%,Feb 06/a,"1,305,693",52.83,,,,,,,,,,,,,,,,,,,,,,,,
EXAS,Exact Sciences Corp.,Healthcare,Diagnostics & Research,11.35B,-,-,0.93%,Feb 21/a,"2,168,495",62.74,,,,,,,,,,,,,,,,,,,,,,,,
HII,Huntington Ingalls Industries Inc,Industrials,Aerospace & Defense,11.28B,16.65,14.88,2.27%,Feb 01/b,"255,849",284.80,,,,,,,,,,,,,,,,,,,,,,,,
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,11.27B,17.05,13.72,14.74%,Feb 27/a,"390,846",162.43,,,,,,,,,,,,,,,,,,,,,,,,
WRK,WestRock Co,Consumer Cyclical,Packaging & Containers,11.25B,-,12.67,0.70%,Feb 01/b,"1,682,691",43.78,,,,,,,,,,,,,,,,,,,,,,,,
BRKR,Bruker Corp,Healthcare,Medical Devices,11.23B,27.84,23.73,34.97%,Feb 13/b,"799,867",81.10,,,,,,,,,,,,,,,,,,,,,,,,
REG,Regency Centers Corporation,Real Estate,REIT - Retail,11.19B,29.71,27.35,0.74%,Feb 08/a,"947,627",60.62,,,,,,,,,,,,,,,,,,,,,,,,
RGA,"Reinsurance Group Of America, Inc.",Financial,Insurance - Reinsurance,11.18B,12.69,7.97,0.47%,Feb 01/a,"312,349",169.66,,,,,,,,,,,,,,,,,,,,,,,,
DAY,Dayforce Inc,Technology,Software - Application,11.17B,205.57,35.06,3.42%,Feb 07/b,"1,051,018",71.54,,,,,,,,,,,,,,,,,,,,,,,,
KMX,Carmax Inc,Consumer Cyclical,Auto & Truck Dealerships,11.16B,22.53,19.78,0.44%,Dec 21/b,"1,131,499",70.66,,,,,,,,,,,,,,,,,,,,,,,,
AZPN,Aspen Technology Inc,Technology,Software - Application,11.16B,-,24.08,57.44%,Feb 06/a,"292,398",175.36,,,,,,,,,,,,,,,,,,,,,,,,
RGEN,Repligen Corp.,Healthcare,Medical Instruments & Supplies,11.15B,98.36,112.98,6.81%,Feb 21/b,"1,190,252",199.73,,,,,,,,,,,,,,,,,,,,,,,,
ALLY,Ally Financial Inc,Financial,Credit Services,11.07B,12.28,6.71,1.09%,Jan 19/b,"6,384,997",36.69,,,,,,,,,,,,,,,,,,,,,,,,
IBKR,Interactive Brokers Group Inc,Financial,Capital Markets,11.06B,18.26,16.48,3.88%,Jan 16/a,"1,031,528",103.34,,,,,,,,,,,,,,,,,,,,,,,,
TECH,Bio-Techne Corp,Healthcare,Biotechnology,11.06B,50.71,34.52,1.03%,Feb 01/b,"632,240",70.33,,,,,,,,,,,,,,,,,,,,,,,,
LAMR,Lamar Advertising Co,Real Estate,REIT - Specialty,11.00B,26.68,20.64,14.88%,Feb 23/b,"499,411",107.83,,,,,,,,,,,,,,,,,,,,,,,,
PAYC,Paycom Software Inc,Technology,Software - Application,10.94B,32.24,21.53,12.25%,Feb 07/a,"745,911",190.05,,,,,,,,,,,,,,,,,,,,,,,,
PCOR,Procore Technologies Inc,Technology,Software - Application,10.94B,-,78.26,11.02%,Feb 15/a,"1,882,818",76.21,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,Gitlab Inc,Technology,Software - Infrastructure,10.93B,-,194.36,36.84%,Mar 04/a,"1,790,645",70.18,,,,,,,,,,,,,,,,,,,,,,,,
LEGN,Legend Biotech Corp ADR,Healthcare,Biotechnology,10.93B,-,-,0.78%,Mar 11/b,"749,279",60.10,,,,,,,,,,,,,,,,,,,,,,,,
COTY,Coty Inc,Consumer Defensive,Household & Personal Products,10.89B,35.15,21.64,56.27%,Feb 07/a,"5,248,918",12.17,,,,,,,,,,,,,,,,,,,,,,,,
QRVO,Qorvo Inc,Technology,Semiconductors,10.80B,-,14.64,0.69%,Jan 31/a,"1,086,132",111.86,,,,,,,,,,,,,,,,,,,,,,,,
TOL,Toll Brothers Inc.,Consumer Cyclical,Residential Construction,10.80B,8.00,8.13,1.16%,Feb 20/a,"2,791,284",103.55,,,,,,,,,,,,,,,,,,,,,,,,
DVA,DaVita Inc,Healthcare,Medical Care Facilities,10.79B,16.60,11.89,1.19%,Feb 13/a,"865,247",123.00,,,,,,,,,,,,,,,,,,,,,,,,
FFIV,F5 Inc,Technology,Software - Infrastructure,10.77B,23.83,13.21,0.71%,Jan 29/a,"549,709",183.14,,,,,,,,,,,,,,,,,,,,,,,,
TPR,Tapestry Inc,Consumer Cyclical,Luxury Goods,10.72B,11.80,10.18,0.37%,Feb 08/b,"3,887,137",46.75,,,,,,,,,,,,,,,,,,,,,,,,
CASY,"Casey's General Stores, Inc.",Consumer Cyclical,Specialty Retail,10.71B,22.33,21.14,0.49%,Dec 11/a,"234,079",288.48,,,,,,,,,,,,,,,,,,,,,,,,
BBWI,Bath & Body Works Inc,Consumer Cyclical,Specialty Retail,10.70B,14.83,14.07,0.54%,Feb 29/b,"4,162,398",47.36,,,,,,,,,,,,,,,,,,,,,,,,
FIVE,Five Below Inc,Consumer Cyclical,Specialty Retail,10.59B,39.61,29.65,2.57%,Nov 29/a,"401,344",191.85,,,,,,,,,,,,,,,,,,,,,,,,
RRX,Regal Rexnord Corp,Industrials,Specialty Industrial Machinery,10.53B,-,12.83,0.60%,Feb 07/a,"523,386",158.75,,,,,,,,,,,,,,,,,,,,,,,,
DOX,Amdocs Ltd,Technology,Software - Infrastructure,10.50B,19.22,12.59,0.00%,Feb 06/a,"737,618",89.84,,,,,,,,,,,,,,,,,,,,,,,,
CTLT,Catalent Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,10.48B,-,38.51,3.19%,Feb 09/b,"3,136,966",57.98,,,,,,,,,,,,,,,,,,,,,,,,
PEN,Penumbra Inc,Healthcare,Medical Devices,10.37B,258.93,94.66,3.89%,Feb 22/a,"246,965",268.61,,,,,,,,,,,,,,,,,,,,,,,,
SCI,Service Corp. International,Consumer Cyclical,Personal Services,10.37B,20.13,17.62,2.95%,Feb 12/a,"846,814",70.98,,,,,,,,,,,,,,,,,,,,,,,,
BXP,"Boston Properties, Inc.",Real Estate,REIT - Office,10.36B,54.72,37.41,0.25%,Jan 30/a,"1,546,084",66.03,,,,,,,,,,,,,,,,,,,,,,,,
AFG,American Financial Group Inc,Financial,Insurance - Property & Casualty,10.35B,12.29,10.36,7.26%,Feb 06/a,"371,355",123.59,,,,,,,,,,,,,,,,,,,,,,,,
TWLO,Twilio Inc,Communication Services,Internet Content & Information,10.26B,-,17.73,5.26%,Feb 14/a,"5,784,436",56.68,,,,,,,,,,,,,,,,,,,,,,,,
X,United States Steel Corp.,Basic Materials,Steel,10.24B,13.14,14.29,1.26%,Feb 01/a,"2,412,685",45.78,,,,,,,,,,,,,,,,,,,,,,,,
DOCU,DocuSign Inc,Technology,Software - Application,10.19B,200.16,17.28,1.01%,Mar 07/a,"3,710,245",49.98,,,,,,,,,,,,,,,,,,,,,,,,
CHK,Chesapeake Energy Corp.,Energy,Oil & Gas E&P,10.16B,4.61,9.37,17.01%,Feb 20/a,"1,984,015",77.65,,,,,,,,,,,,,,,,,,,,,,,,
CLH,"Clean Harbors, Inc.",Industrials,Waste Management,10.14B,28.17,23.92,6.52%,Feb 21/b,"593,746",187.40,,,,,,,,,,,,,,,,,,,,,,,,
CPT,Camden Property Trust,Real Estate,REIT - Residential,10.09B,25.59,58.50,1.93%,Feb 01/a,"768,099",94.49,,,,,,,,,,,,,,,,,,,,,,,,
CFLT,Confluent Inc,Technology,Software - Infrastructure,10.07B,-,97.80,41.10%,Feb 07/a,"6,323,770",32.72,,,,,,,,,,,,,,,,,,,,,,,,
EWBC,"East West Bancorp, Inc.",Financial,Banks - Diversified,10.06B,8.72,8.74,0.93%,Jan 23/a,"656,679",71.41,,,,,,,,,,,,,,,,,,,,,,,,
UTHR,United Therapeutics Corp,Healthcare,Biotechnology,10.06B,11.80,9.62,2.52%,Feb 21/b,"581,299",214.16,,,,,,,,,,,,,,,,,,,,,,,,
ITT,ITT Inc,Industrials,Specialty Industrial Machinery,10.05B,24.64,18.73,0.66%,Feb 08/b,"248,696",122.37,,,,,,,,,,,,,,,,,,,,,,,,
BIO,Bio-Rad Laboratories Inc.,Healthcare,Medical Devices,10.02B,-,28.28,30.26%,Feb 15/a,"296,819",343.76,,,,,,,,,,,,,,,,,,,,,,,,
FBIN,Fortune Brands Innovations Inc,Industrials,Building Products & Equipment,10.00B,25.05,16.54,0.50%,Jan 30/a,"857,599",79.32,,,,,,,,,,,,,,,,,,,,,,,,
LSCC,Lattice Semiconductor Corp.,Technology,Semiconductors,9.96B,38.89,40.35,1.21%,Feb 12/a,"2,010,395",72.17,,,,,,,,,,,,,,,,,,,,,,,,
MOS,Mosaic Company,Basic Materials,Agricultural Inputs,9.92B,7.79,9.34,0.66%,Feb 21/a,"5,996,909",30.36,,,,,,,,,,,,,,,,,,,,,,,,
PCTY,Paylocity Holding Corp,Technology,Software - Application,9.92B,59.61,26.48,22.23%,Feb 08/a,"358,532",176.06,,,,,,,,,,,,,,,,,,,,,,,,
EMN,Eastman Chemical Co,Basic Materials,Specialty Chemicals,9.92B,11.27,9.47,0.66%,Feb 01/a,"823,070",84.51,,,,,,,,,,,,,,,,,,,,,,,,
WTRG,Essential Utilities Inc,Utilities,Utilities - Regulated Water,9.88B,20.05,17.91,0.25%,Feb 22/a,"1,619,197",36.16,,,,,,,,,,,,,,,,,,,,,,,,
TREX,"TREX Co., Inc.",Industrials,Building Products & Equipment,9.85B,51.00,41.37,0.65%,Feb 26/a,"744,933",90.68,,,,,,,,,,,,,,,,,,,,,,,,
LSXMA,Liberty Media Corp.,Communication Services,Entertainment,9.83B,15.85,15.79,71.00%,Feb 28/b,"1,050,305",30.10,,,,,,,,,,,,,,,,,,,,,,,,
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,9.83B,32.43,23.52,0.56%,Feb 15/a,"1,257,793",147.20,,,,,,,,,,,,,,,,,,,,,,,,
HSIC,Henry Schein Inc.,Healthcare,Medical Distribution,9.83B,22.52,14.80,1.26%,Feb 27/b,"912,697",75.64,,,,,,,,,,,,,,,,,,,,,,,,
MTCH,Match Group Inc.,Communication Services,Internet Content & Information,9.83B,15.90,14.22,0.55%,Jan 30/a,"3,638,935",36.15,,,,,,,,,,,,,,,,,,,,,,,,
CLF,Cleveland-Cliffs Inc,Basic Materials,Steel,9.76B,25.23,11.15,1.94%,Jan 29/a,"9,920,957",19.58,,,,,,,,,,,,,,,,,,,,,,,,
PAG,Penske Automotive Group Inc,Consumer Cyclical,Auto & Truck Dealerships,9.76B,9.38,9.41,71.97%,Feb 07/b,"335,979",145.16,,,,,,,,,,,,,,,,,,,,,,,,
LSXMK,Liberty Media Corp.,Communication Services,Entertainment,9.76B,15.73,15.47,40.01%,Nov 03/b,"991,155",29.87,,,,,,,,,,,,,,,,,,,,,,,,
CUBE,CubeSmart,Real Estate,REIT - Industrial,9.74B,25.79,24.50,0.87%,Feb 29/a,"2,237,609",43.33,,,,,,,,,,,,,,,,,,,,,,,,
TTC,Toro Co.,Industrials,Tools & Accessories,9.74B,30.00,20.01,0.42%,Mar 07/b,"622,137",93.75,,,,,,,,,,,,,,,,,,,,,,,,
GWRE,Guidewire Software Inc,Technology,Software - Application,9.66B,-,68.05,1.25%,Dec 07/a,"377,195",117.90,,,,,,,,,,,,,,,,,,,,,,,,
WSC,WillScot Mobile Mini Holdings Corp,Industrials,Rental & Leasing Services,9.63B,34.61,18.46,2.64%,Feb 20/a,"1,843,018",50.25,,,,,,,,,,,,,,,,,,,,,,,,
AAL,American Airlines Group Inc,Industrials,Airlines,9.61B,13.51,4.54,1.60%,Jan 25/b,"30,253,072",14.70,,,,,,,,,,,,,,,,,,,,,,,,
UNM,Unum Group,Financial,Insurance - Life,9.60B,7.58,5.62,0.81%,Jan 30/a,"1,405,467",49.23,,,,,,,,,,,,,,,,,,,,,,,,
ROKU,Roku Inc,Communication Services,Entertainment,9.58B,-,-,12.67%,Feb 15/a,"19,209,884",67.25,,,,,,,,,,,,,,,,,,,,,,,,
SWAV,ShockWave Medical Inc,Healthcare,Medical Devices,9.56B,67.13,42.35,2.37%,Feb 15/a,"724,604",259.18,,,,,,,,,,,,,,,,,,,,,,,,
WING,Wingstop Inc,Consumer Cyclical,Restaurants,9.54B,141.01,112.06,2.47%,Feb 21/b,"912,456",324.47,,,,,,,,,,,,,,,,,,,,,,,,
ELF,e.l.f. Beauty Inc,Consumer Defensive,Household & Personal Products,9.51B,75.96,48.52,4.45%,Feb 06/a,"959,343",171.37,,,,,,,,,,,,,,,,,,,,,,,,
INFA,Informatica Inc,Technology,Software - Infrastructure,9.48B,-,26.85,57.76%,Feb 14/a,"2,758,446",32.16,,,,,,,,,,,,,,,,,,,,,,,,
TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,9.48B,41.10,25.84,0.85%,Jan 31/a,"244,924",177.38,,,,,,,,,,,,,,,,,,,,,,,,
WEX,WEX Inc,Technology,Software - Infrastructure,9.42B,35.78,11.89,0.67%,Feb 08/b,"283,329",220.40,,,,,,,,,,,,,,,,,,,,,,,,
APA,APA Corporation,Energy,Oil & Gas E&P,9.39B,6.36,6.13,0.54%,Feb 21/a,"6,566,269",30.98,,,,,,,,,,,,,,,,,,,,,,,,
NLY,Annaly Capital Management Inc,Real Estate,REIT - Mortgage,9.35B,-,6.91,0.38%,Feb 07/a,"3,301,226",18.70,,,,,,,,,,,,,,,,,,,,,,,,
THC,Tenet Healthcare Corp.,Healthcare,Medical Care Facilities,9.26B,15.63,12.65,3.01%,Feb 08/b,"1,002,195",91.17,,,,,,,,,,,,,,,,,,,,,,,,
PEAK,Healthpeak Properties Inc.,Real Estate,REIT - Healthcare Facilities,9.26B,30.43,30.39,0.63%,Feb 08/a,"7,113,171",16.92,,,,,,,,,,,,,,,,,,,,,,,,
BEPC,Brookfield Renewable Corporation,Utilities,Utilities - Renewable,9.22B,-,-,51.50%,Feb 02/b,"1,097,964",24.98,,,,,,,,,,,,,,,,,,,,,,,,
ATR,Aptargroup Inc.,Healthcare,Medical Instruments & Supplies,9.22B,32.87,24.31,0.66%,Feb 08/a,"373,046",139.69,,,,,,,,,,,,,,,,,,,,,,,,
KNX,Knight-Swift Transportation Holdings Inc,Industrials,Trucking,9.17B,42.36,14.12,3.21%,Jan 24/a,"2,004,594",56.80,,,,,,,,,,,,,,,,,,,,,,,,
BJ,BJ's Wholesale Club Holdings Inc,Consumer Defensive,Discount Stores,9.16B,18.32,17.27,0.83%,Mar 07/b,"1,116,928",68.66,,,,,,,,,,,,,,,,,,,,,,,,
ETSY,Etsy Inc,Consumer Cyclical,Internet Retail,9.09B,31.78,28.41,0.95%,Feb 21/a,"5,065,841",75.87,,,,,,,,,,,,,,,,,,,,,,,,
AIZ,Assurant Inc,Financial,Insurance - Specialty,9.08B,14.59,10.31,0.76%,Feb 06/a,"310,039",174.63,,,,,,,,,,,,,,,,,,,,,,,,
